bill_id,people_id,position
1687980,503,4
1687980,931,2
1687980,13010,6
1687980,18516,7
1687980,22079,3
1687980,23555,5
1687990,902,2
1687990,16869,3
1687990,17529,4
1687990,18795,1
1688000,934,1
1688000,16869,2
1688000,17529,3
1688012,470,15
1688012,477,6
1688012,481,1
1688012,503,14
1688012,11213,8
1688012,13010,4
1688012,16957,5
1688012,18220,12
1688012,18516,9
1688012,20815,11
1688012,20816,3
1688012,22078,2
1688012,22079,10
1688012,22081,13
1688012,23149,7
1688022,262,1
1688022,477,8
1688022,11213,5
1688022,11527,6
1688022,13010,2
1688022,16869,3
1688022,21372,7
1688022,22078,4
1688034,465,5
1688034,470,6
1688034,477,3
1688034,917,1
1688034,11527,7
1688034,22040,2
1688034,22080,8
1688034,23149,4
1688046,470,7
1688046,477,4
1688046,481,12
1688046,503,6
1688046,931,5
1688046,16957,1
1688046,18220,3
1688046,18516,11
1688046,20815,8
1688046,20816,9
1688046,22078,10
1688046,22079,2
1688059,339,7
1688059,11527,9
1688059,14166,10
1688059,16748,3
1688059,16869,5
1688059,16870,4
1688059,16956,1
1688059,17529,6
1688059,17713,8
1688059,22938,2
1688069,470,2
1688069,16870,1
1688069,22080,3
1688078,16869,3
1688078,17529,4
1688078,21372,1
1688078,22080,2
1688087,470,1
1688087,477,2
1688087,481,3
1688087,503,9
1688087,931,12
1688087,11213,4
1688087,13010,6
1688087,18220,14
1688087,18516,10
1688087,20563,5
1688087,20815,13
1688087,20816,16
1688087,22078,7
1688087,22079,11
1688087,22081,15
1688087,23149,8
1688099,470,9
1688099,477,6
1688099,503,11
1688099,511,2
1688099,931,15
1688099,16957,4
1688099,18220,12
1688099,18516,5
1688099,20563,8
1688099,20815,1
1688099,20816,14
1688099,20817,3
1688099,22078,7
1688099,22081,13
1688099,23149,10
1688109,470,13
1688109,477,4
1688109,481,6
1688109,503,2
1688109,931,11
1688109,11213,7
1688109,13010,1
1688109,16957,3
1688109,18220,12
1688109,18516,16
1688109,20563,5
1688109,20815,14
1688109,22078,9
1688109,22079,10
1688109,22081,15
1688109,23149,8
1688120,470,10
1688120,477,1
1688120,481,4
1688120,503,9
1688120,917,17
1688120,931,3
1688120,11213,5
1688120,13010,8
1688120,16957,2
1688120,17529,12
1688120,18220,7
1688120,18516,14
1688120,18900,11
1688120,20815,6
1688120,20816,13
1688120,20817,16
1688120,22078,15
1688120,22080,18
1688132,16956,2
1688132,17713,3
1688132,21372,1
1688146,465,3
1688146,902,4
1688146,934,1
1688146,16869,2
1688156,339,6
1688156,934,1
1688156,14166,3
1688156,16748,10
1688156,16869,9
1688156,16956,5
1688156,17529,7
1688156,17713,8
1688156,18795,2
1688156,23555,4
1688166,934,3
1688166,16869,4
1688166,16956,2
1688166,18795,1
1688178,465,9
1688178,470,1
1688178,477,3
1688178,503,7
1688178,931,12
1688178,16957,4
1688178,20815,6
1688178,21372,5
1688178,22078,11
1688178,22081,10
1688178,23149,8
1688178,23555,2
1688189,262,1
1688189,277,4
1688189,339,8
1688189,465,7
1688189,902,9
1688189,11527,10
1688189,14166,3
1688189,16869,5
1688189,17529,12
1688189,17713,6
1688189,18946,2
1688189,21372,11
1688198,470,5
1688198,503,3
1688198,902,6
1688198,917,1
1688198,20563,7
1688198,22078,4
1688198,23149,2
1688208,917,1
1688208,931,2
1688208,11213,4
1688208,16748,6
1688208,16869,7
1688208,16956,5
1688208,20563,9
1688208,22079,8
1688208,23149,3
1688221,470,8
1688221,477,1
1688221,481,15
1688221,503,12
1688221,902,14
1688221,11213,4
1688221,13010,5
1688221,16869,13
1688221,16957,3
1688221,18220,10
1688221,18900,9
1688221,20815,2
1688221,22078,7
1688221,22079,11
1688221,23149,6
1688232,470,1
1688232,503,3
1688232,11213,2
1688232,18516,6
1688232,20815,4
1688232,20817,7
1688232,22081,5
1688244,11527,2
1688244,16869,4
1688244,17529,6
1688244,17713,3
1688244,21372,1
1688244,22080,5
1688254,11810,3
1688254,16869,2
1688254,21372,1
1688266,262,1
1688266,934,3
1688266,16869,2
1688266,16870,4
1688276,470,13
1688276,477,3
1688276,481,4
1688276,503,9
1688276,931,11
1688276,13010,1
1688276,16957,5
1688276,18220,12
1688276,18516,8
1688276,20563,16
1688276,20815,2
1688276,20816,15
1688276,22078,6
1688276,22079,10
1688276,22081,14
1688276,23149,7
1688285,18900,1
1688307,470,10
1688307,477,1
1688307,481,4
1688307,503,9
1688307,931,3
1688307,11213,5
1688307,13010,8
1688307,16957,2
1688307,17529,11
1688307,18220,7
1688307,18516,13
1688307,20815,6
1688307,20816,12
1688307,22078,14
1688307,22080,15
1688316,477,4
1688316,481,3
1688316,18220,5
1688316,20563,2
1688316,20815,6
1688316,20816,1
1688316,22079,7
1688324,277,2
1688324,339,9
1688324,470,7
1688324,16869,5
1688324,17529,8
1688324,18795,6
1688324,20563,3
1688324,22080,10
1688324,22938,1
1688324,23149,4
1688335,277,3
1688335,339,6
1688335,934,1
1688335,16748,2
1688335,16869,4
1688335,17529,7
1688335,18946,5
1688335,22040,8
1688347,470,13
1688347,477,3
1688347,481,4
1688347,503,9
1688347,931,11
1688347,13010,1
1688347,16957,5
1688347,18220,12
1688347,18516,8
1688347,20563,14
1688347,20815,2
1688347,22078,6
1688347,22079,10
1688347,23149,7
1688357,262,1
1688357,16869,5
1688357,17529,7
1688357,18795,4
1688357,18900,6
1688357,22078,2
1688357,22080,3
1688369,262,1
1688369,470,8
1688369,917,5
1688369,931,9
1688369,11527,6
1688369,16869,7
1688369,16870,4
1688369,16956,3
1688369,18516,2
1688369,22079,10
1688380,902,9
1688380,934,10
1688380,16870,2
1688380,16956,4
1688380,17713,8
1688380,19038,1
1688380,20817,3
1688380,22040,7
1688380,22938,6
1688380,23555,5
1688393,470,1
1688393,477,2
1688393,481,4
1688393,503,8
1688393,931,11
1688393,13010,6
1688393,16957,3
1688393,18220,14
1688393,18516,9
1688393,20563,5
1688393,20815,13
1688393,22078,12
1688393,22079,10
1688393,22081,15
1688393,23149,7
1688403,22080,1
1688412,277,1
1688412,470,9
1688412,503,7
1688412,16748,2
1688412,16870,5
1688412,16956,4
1688412,18946,8
1688412,22078,6
1688412,22080,10
1688412,23149,3
1688424,470,11
1688424,477,1
1688424,481,4
1688424,503,9
1688424,931,3
1688424,11213,5
1688424,13010,8
1688424,16957,2
1688424,17529,12
1688424,18220,7
1688424,18516,14
1688424,20815,6
1688424,20816,13
1688424,20817,10
1688424,22078,15
1688424,22080,16
1688434,16748,2
1688434,16870,1
1688434,21372,3
1688444,262,1
1688444,339,7
1688444,11527,5
1688444,14166,9
1688444,16748,4
1688444,16869,3
1688444,16870,2
1688444,17529,8
1688444,21372,6
1688455,470,1
1688455,477,2
1688455,481,4
1688455,503,9
1688455,11213,5
1688455,13010,7
1688455,16957,3
1688455,18220,11
1688455,20563,14
1688455,20816,13
1688455,22078,6
1688455,22079,10
1688455,22081,12
1688455,23149,8
1688469,465,4
1688469,902,3
1688469,16869,2
1688469,21372,1
1688480,262,1
1688480,339,5
1688480,16869,6
1688480,17529,4
1688480,18946,3
1688480,22938,2
1688492,262,1
1688492,339,8
1688492,465,7
1688492,902,9
1688492,11527,10
1688492,14166,3
1688492,16748,4
1688492,16869,5
1688492,17529,12
1688492,17713,6
1688492,18946,2
1688492,21372,11
1688502,262,10
1688502,470,8
1688502,13010,2
1688502,14166,9
1688502,16748,5
1688502,16869,4
1688502,17529,6
1688502,18900,7
1688502,18946,3
1688502,22080,1
1688514,470,4
1688514,477,3
1688514,481,1
1688514,13010,2
1688514,20815,5
1688514,22078,6
1688525,277,1
1688525,470,4
1688525,11213,2
1688525,17529,7
1688525,18220,8
1688525,18516,6
1688525,18795,5
1688525,20563,11
1688525,21372,9
1688525,22078,3
1688525,22080,10
1688534,16870,1
1688534,16956,2
1688534,17529,3
1688534,17713,4
1688543,470,1
1688543,477,7
1688543,503,3
1688543,931,6
1688543,11213,10
1688543,13010,4
1688543,16870,5
1688543,16956,9
1688543,18220,8
1688543,18516,11
1688543,22078,2
1688543,22079,12
1688555,470,13
1688555,477,3
1688555,481,4
1688555,503,9
1688555,931,11
1688555,13010,1
1688555,16957,5
1688555,18220,12
1688555,18516,8
1688555,20563,16
1688555,20815,2
1688555,20816,15
1688555,22078,6
1688555,22079,10
1688555,22081,14
1688555,23149,7
1688568,470,9
1688568,477,5
1688568,481,6
1688568,931,7
1688568,13010,1
1688568,16957,3
1688568,18220,8
1688568,18516,13
1688568,20563,4
1688568,20815,10
1688568,20816,12
1688568,22079,2
1688568,22081,11
1688578,466,5
1688578,470,2
1688578,477,4
1688578,481,1
1688578,503,10
1688578,931,13
1688578,13010,8
1688578,16870,6
1688578,16956,3
1688578,18220,14
1688578,18516,11
1688578,20816,15
1688578,22078,7
1688578,22079,12
1688578,23149,9
1688588,470,1
1688588,477,6
1688588,481,7
1688588,503,9
1688588,931,4
1688588,11213,10
1688588,13010,5
1688588,16957,2
1688588,18220,3
1688588,18516,13
1688588,20815,11
1688588,22078,14
1688588,22079,15
1688588,22081,12
1688588,23556,8
1688600,339,3
1688600,16748,2
1688600,16869,4
1688600,21372,1
1688610,11527,5
1688610,16748,6
1688610,16869,3
1688610,16870,7
1688610,17529,4
1688610,17713,2
1688610,22040,1
1688621,262,4
1688621,465,5
1688621,466,8
1688621,11527,6
1688621,16869,7
1688621,18795,1
1688621,18946,2
1688621,20563,9
1688621,20815,10
1688621,22080,3
1688633,470,9
1688633,477,3
1688633,481,1
1688633,503,8
1688633,931,10
1688633,13010,5
1688633,16957,4
1688633,18220,11
1688633,18516,7
1688633,20563,14
1688633,20815,2
1688633,20816,13
1688633,22079,12
1688633,23149,6
1688644,477,2
1688644,481,3
1688644,18220,4
1688644,20816,1
1688644,22081,5
1688655,934,1
1688655,16869,3
1688655,18946,2
1688665,465,7
1688665,470,3
1688665,917,1
1688665,931,11
1688665,16748,9
1688665,16956,5
1688665,17529,8
1688665,18795,2
1688665,20563,10
1688665,22040,6
1688665,23149,4
1688673,466,8
1688673,470,13
1688673,477,5
1688673,481,7
1688673,503,9
1688673,931,11
1688673,13010,1
1688673,14146,6
1688673,16957,2
1688673,18220,12
1688673,18516,18
1688673,20563,3
1688673,20815,15
1688673,20816,17
1688673,20817,14
1688673,22078,19
1688673,22079,10
1688673,22081,16
1688673,23149,4
1688684,470,8
1688684,477,5
1688684,503,10
1688684,13010,3
1688684,16957,4
1688684,18220,2
1688684,18516,12
1688684,20563,6
1688684,20815,9
1688684,20816,1
1688684,22078,14
1688684,22079,13
1688684,22081,11
1688684,23149,7
1688693,262,1
1688693,277,4
1688693,339,12
1688693,465,11
1688693,466,5
1688693,902,13
1688693,11527,14
1688693,14166,3
1688693,16748,6
1688693,16869,8
1688693,16870,7
1688693,17529,16
1688693,17713,10
1688693,18946,2
1688693,21372,15
1688693,23555,9
1688700,470,14
1688700,477,6
1688700,481,1
1688700,503,11
1688700,931,5
1688700,13010,2
1688700,14146,7
1688700,16957,3
1688700,18220,15
1688700,18516,10
1688700,20563,4
1688700,20815,13
1688700,20816,17
1688700,22078,9
1688700,22079,12
1688700,22081,16
1688700,23149,8
1688722,477,2
1688722,503,5
1688722,18516,1
1688722,20816,6
1688722,22078,3
1688722,22079,4
1688740,13010,2
1688740,16957,3
1688740,18516,9
1688740,20563,6
1688740,20815,1
1688740,20816,8
1688740,20817,5
1688740,22078,7
1688740,22079,4
1688763,277,1
1688763,470,7
1688763,931,8
1688763,11213,9
1688763,16870,2
1688763,22040,4
1688763,22078,5
1688763,22079,6
1688763,23149,3
1688785,262,2
1688785,466,6
1688785,477,8
1688785,503,14
1688785,902,15
1688785,917,16
1688785,931,12
1688785,11809,1
1688785,13010,4
1688785,16748,5
1688785,16869,3
1688785,16956,7
1688785,16957,17
1688785,18220,13
1688785,22040,9
1688785,22078,11
1688785,22080,10
1688808,339,3
1688808,16869,2
1688808,18900,1
1688808,19038,4
1688833,470,4
1688833,477,2
1688833,18516,1
1688833,22078,3
1688854,16869,2
1688854,17529,4
1688854,21372,1
1688854,22938,3
1688879,339,10
1688879,465,11
1688879,466,3
1688879,917,7
1688879,14146,12
1688879,14166,5
1688879,16869,9
1688879,18795,2
1688879,18900,8
1688879,18946,4
1688879,22078,13
1688879,22080,1
1688879,23555,6
1688900,477,3
1688900,481,2
1688900,503,9
1688900,13010,6
1688900,16956,4
1688900,16957,14
1688900,18516,1
1688900,20563,7
1688900,20815,5
1688900,20816,13
1688900,20817,10
1688900,22078,11
1688900,22079,8
1688900,22081,12
1688925,465,9
1688925,902,10
1688925,11527,2
1688925,14166,11
1688925,16748,3
1688925,16869,5
1688925,16870,1
1688925,17529,6
1688925,17713,8
1688925,18900,7
1688925,18946,4
1688946,931,1
1688972,470,4
1688972,503,5
1688972,16870,2
1688972,18516,1
1688972,23149,3
1688995,16869,2
1688995,22938,1
1689020,470,4
1689020,477,2
1689020,503,3
1689020,931,9
1689020,18516,7
1689020,20815,1
1689020,20816,6
1689020,22078,5
1689020,22079,8
1689043,339,2
1689043,934,1
1689067,262,4
1689067,277,1
1689067,339,18
1689067,465,17
1689067,470,15
1689067,902,20
1689067,11527,22
1689067,11809,11
1689067,13010,3
1689067,16748,23
1689067,16869,7
1689067,16870,6
1689067,16956,9
1689067,17529,21
1689067,17713,16
1689067,18220,13
1689067,18795,5
1689067,18900,10
1689067,18946,14
1689067,21372,12
1689067,22040,8
1689067,22080,19
1689067,22938,2
1689088,931,5
1689088,16870,1
1689088,17529,3
1689088,18946,2
1689088,21372,4
1689114,339,3
1689114,16748,6
1689114,16869,4
1689114,17529,5
1689114,21372,1
1689114,22938,2
1689136,466,7
1689136,477,3
1689136,481,6
1689136,503,9
1689136,931,11
1689136,11213,8
1689136,13010,1
1689136,14146,5
1689136,16957,4
1689136,18220,12
1689136,18516,17
1689136,20563,2
1689136,20815,14
1689136,20816,16
1689136,20817,13
1689136,22078,19
1689136,22079,10
1689136,22081,15
1689136,23149,18
1689160,477,5
1689160,481,3
1689160,503,8
1689160,931,9
1689160,16957,4
1689160,18516,1
1689160,20563,12
1689160,20815,2
1689160,20816,11
1689160,22078,6
1689160,22079,10
1689160,23149,7
1689182,277,2
1689182,917,3
1689182,21372,1
1689209,470,5
1689209,477,4
1689209,503,8
1689209,931,2
1689209,16957,3
1689209,18516,11
1689209,20815,1
1689209,20816,10
1689209,22078,9
1689209,22079,7
1689209,23149,6
1689230,466,9
1689230,477,2
1689230,503,5
1689230,931,3
1689230,11213,7
1689230,16957,1
1689230,20563,10
1689230,22078,4
1689230,22079,8
1689230,23149,6
1689252,503,5
1689252,18516,1
1689252,20815,2
1689252,20816,6
1689252,22078,3
1689252,22079,4
1689276,262,2
1689276,277,4
1689276,16748,6
1689276,16869,5
1689276,17529,3
1689276,21372,1
1689276,22080,7
1693143,277,10
1693143,339,9
1693143,11527,8
1693143,16748,5
1693143,16869,4
1693143,16870,1
1693143,17529,6
1693143,17713,2
1693143,18946,3
1693143,21372,7
1702422,466,11
1702422,16748,8
1702422,16869,6
1702422,16870,1
1702422,16956,5
1702422,17529,4
1702422,17713,3
1702422,18900,10
1702422,18946,12
1702422,22040,2
1702422,22080,9
1702422,22938,7
1704492,262,5
1704492,277,7
1704492,339,4
1704492,11527,8
1704492,16748,2
1704492,16869,6
1704492,16870,10
1704492,17529,3
1704492,21372,1
1704492,22938,9
1704493,466,6
1704493,477,2
1704493,931,7
1704493,16957,1
1704493,18516,5
1704493,20563,8
1704493,22078,4
1704493,22079,3
1704495,16748,1
1704495,16870,2
1704495,17529,4
1704495,22079,3
1704496,277,1
1704496,339,3
1704496,470,4
1704496,917,6
1704496,931,8
1704496,16748,10
1704496,16956,5
1704496,18220,11
1704496,22040,2
1704496,22079,9
1704496,23149,7
1704499,470,9
1704499,477,5
1704499,481,4
1704499,503,1
1704499,11213,6
1704499,13010,7
1704499,16957,3
1704499,18220,8
1704499,20563,2
1704499,22079,10
1704500,477,2
1704500,16956,1
1704500,16957,3
1704501,339,4
1704501,917,5
1704501,16748,1
1704501,16869,3
1704501,23555,2
1704503,931,4
1704503,11810,3
1704503,17529,1
1704503,18220,2
1704504,503,9
1704504,931,5
1704504,11809,7
1704504,13010,6
1704504,16748,4
1704504,16869,11
1704504,16870,3
1704504,17529,1
1704504,18220,10
1704504,20563,2
1704504,21372,8
1704504,22080,12
1704507,339,4
1704507,931,5
1704507,11213,2
1704507,17529,1
1704507,20563,3
1704508,16748,1
1704508,16870,2
1704508,17529,5
1704508,17713,4
1704508,23555,3
1704510,277,5
1704510,339,3
1704510,14166,4
1704510,16748,1
1704510,21372,2
1704511,470,5
1704511,503,7
1704511,931,10
1704511,18220,8
1704511,18516,1
1704511,20815,2
1704511,22078,3
1704511,22079,6
1704511,22081,9
1704511,23149,4
1704514,934,3
1704514,11527,6
1704514,14166,4
1704514,16869,5
1704514,16870,2
1704514,16956,7
1704514,17529,1
1704515,917,1
1704515,931,2
1704515,16869,3
1704515,18795,4
1704517,465,8
1704517,470,7
1704517,11213,5
1704517,16748,10
1704517,16869,6
1704517,17713,9
1704517,18795,4
1704517,18900,3
1704517,22080,2
1704517,22938,1
1704518,16748,1
1704518,17529,3
1704518,21372,2
1707073,470,6
1707073,477,4
1707073,16957,3
1707073,18516,1
1707073,20815,2
1707073,22078,5
1707073,22079,7
1707073,22081,8
1707118,503,6
1707118,16957,2
1707118,18516,1
1707118,20815,3
1707118,22078,4
1707118,22079,5
1707118,22081,7
1707169,470,8
1707169,477,3
1707169,503,9
1707169,16957,2
1707169,18220,10
1707169,18516,1
1707169,20563,6
1707169,20815,4
1707169,22078,5
1707169,23149,7
1707216,470,9
1707216,477,4
1707216,481,3
1707216,503,7
1707216,13010,1
1707216,20563,5
1707216,20815,2
1707216,22040,10
1707216,22078,6
1707216,22079,8
1707268,262,13
1707268,277,6
1707268,339,32
1707268,465,10
1707268,466,41
1707268,470,15
1707268,477,44
1707268,481,24
1707268,503,11
1707268,511,45
1707268,902,21
1707268,903,1
1707268,917,39
1707268,931,27
1707268,934,31
1707268,11213,17
1707268,11527,34
1707268,11809,9
1707268,11810,48
1707268,13010,12
1707268,14146,20
1707268,14166,36
1707268,16748,38
1707268,16869,33
1707268,16870,5
1707268,16956,8
1707268,16957,43
1707268,17529,7
1707268,17713,28
1707268,18220,29
1707268,18516,42
1707268,18795,14
1707268,18900,18
1707268,18946,25
1707268,19038,4
1707268,20563,22
1707268,20815,49
1707268,20816,47
1707268,20817,30
1707268,21372,26
1707268,22040,3
1707268,22078,19
1707268,22079,40
1707268,22080,2
1707268,22081,35
1707268,22938,16
1707268,23149,23
1707268,23555,37
1707268,23556,46
1707316,339,12
1707316,466,3
1707316,470,17
1707316,477,7
1707316,503,2
1707316,931,8
1707316,13010,15
1707316,16748,18
1707316,16869,14
1707316,16957,9
1707316,17529,19
1707316,18220,10
1707316,18516,16
1707316,18900,6
1707316,18946,4
1707316,20815,11
1707316,22078,13
1707316,22079,1
1707316,23149,5
1707368,470,6
1707368,477,3
1707368,481,2
1707368,503,7
1707368,18220,9
1707368,18516,1
1707368,22078,4
1707368,22079,8
1707368,22081,10
1707368,23149,5
1711291,470,8
1711291,477,4
1711291,481,1
1711291,503,12
1711291,931,7
1711291,11213,11
1711291,13010,2
1711291,16957,3
1711291,18220,15
1711291,20563,16
1711291,20815,14
1711291,22078,13
1711291,22079,10
1711291,22081,6
1711291,23149,9
1711291,23556,5
1711544,339,7
1711544,470,8
1711544,902,10
1711544,931,4
1711544,14166,6
1711544,16748,11
1711544,16869,9
1711544,16956,5
1711544,22078,2
1711544,22080,1
1711544,23149,3
1715948,465,1
1715948,11213,7
1715948,11809,6
1715948,16869,2
1715948,16956,4
1715948,18900,8
1715948,22078,5
1715948,22080,9
1715948,23149,3
1715957,470,10
1715957,477,3
1715957,481,4
1715957,13010,1
1715957,16957,5
1715957,18220,13
1715957,18516,8
1715957,20815,2
1715957,20817,11
1715957,22078,6
1715957,22079,9
1715957,22081,12
1715957,23149,7
1715970,477,2
1715970,503,1
1715970,22079,3
1715985,470,2
1715985,477,4
1715985,481,7
1715985,503,5
1715985,13010,1
1715985,16748,11
1715985,16869,6
1715985,16956,10
1715985,17529,12
1715985,18220,8
1715985,20815,3
1715985,22079,9
1715996,470,10
1715996,477,1
1715996,481,4
1715996,503,9
1715996,931,3
1715996,11213,5
1715996,13010,8
1715996,16957,2
1715996,17529,11
1715996,18220,7
1715996,18516,12
1715996,20815,6
1715996,20816,13
1715996,22078,14
1715996,22080,15
1716013,465,1
1716013,13010,2
1716013,16869,6
1716013,16870,4
1716013,20563,5
1716013,22079,7
1716013,23555,3
1716026,262,1
1716026,470,10
1716026,503,8
1716026,16869,4
1716026,16956,5
1716026,18516,3
1716026,21372,7
1716026,22078,6
1716026,22080,2
1716026,22938,9
1716042,339,9
1716042,13010,3
1716042,14166,12
1716042,16748,6
1716042,16869,10
1716042,16870,2
1716042,17529,1
1716042,20563,5
1716042,21372,7
1716042,22040,8
1716042,22080,11
1716042,22938,4
1716056,465,2
1716056,470,4
1716056,511,16
1716056,917,14
1716056,931,11
1716056,11213,6
1716056,11809,1
1716056,13010,10
1716056,14166,12
1716056,16869,9
1716056,16956,3
1716056,18795,13
1716056,20815,15
1716056,22040,5
1716056,22080,8
1716056,23149,7
1716069,902,3
1716069,13010,6
1716069,16869,4
1716069,16956,2
1716069,18795,1
1716069,22040,5
1716086,477,5
1716086,931,7
1716086,13010,6
1716086,16957,3
1716086,20815,2
1716086,20816,8
1716086,22078,4
1716086,22079,1
1716098,465,12
1716098,466,2
1716098,917,14
1716098,11527,13
1716098,16869,7
1716098,16956,6
1716098,17529,11
1716098,17713,3
1716098,18795,4
1716098,21372,5
1716098,22040,1
1716098,22079,9
1716098,22080,10
1716098,23149,8
1716114,470,7
1716114,477,2
1716114,13010,5
1716114,18220,6
1716114,20816,8
1716114,22040,4
1716114,22078,3
1716114,22079,1
1716128,339,10
1716128,13010,3
1716128,14166,13
